5.0, 34.73385398227923, 8.56592501400146, 13.165344511725326, 17.07676173999597, 3.820079308539231, 10.194331423729393, 60.0487461953035, 11.845496411343126, 11.565903919463354, 17.23748728751998, 18.202578286282133
5.0, 30.59811274273884, 8.050903487540165, 15.548262460121334, 21.524807147681628, 10.22604722146875, 11.236820998202585, 52.24432727535046, 11.96016551817498, 12.585092445749073, 17.826075112596254, 41.00552624934686
4.0, 13.676056728656194, 2.6831966746289093, 20.10903497908332, 13.033084096645378, 10.210989329812042, 11.989682496276112, 32.3534212988398, 17.303235648626625, 35.345935243648974, 12.738540607293334, 19.76315977786989
3.0, 24.422508740474395, 2.5185897055641284, 12.77007915808217, 3.3282577526039505, 1.8535464787584868, 14.120447099252305, 44.69131866796606, 10.274935112605988, 20.438656803160004, 18.28436001743426, 15.756939540698877
3.0, 28.787623194600563, 2.7682988845898167, 19.615013212037507, 11.975506866845992, 0.0, 34.522492187815146, 24.3260321469254, 7.299187508298038, 26.193510574375246, 46.623656109254696, 28.001578349740164
2.0, 6.394527802294793, 2.3841924005283652, 15.294779675720097, 6.625410292566742, 0.0, 0.0, 25.138295249111106, 31.78744269473377, 51.49263684630464, 6.722359436292315, 11.179110966492813
1.0, 7.119477349813119, 1.9984970884482876, 10.09838259549478, 20.964913320140774, 0.0, 1.1667235448003777, 18.856853445710342, 39.79751488440021, 45.81039017326806, 13.111651895975594, 10.946895079572322
7.0, 54.400508685005214, 22.028513196741468, 40.5236874996433, 18.569811946771573, 40.46264142544729, 32.55998003367152, 61.538113616596306, 8.175356067134047, 12.186339502950188, 29.057551213133817, 50.49944170434769
4.0, 27.24522108546659, 7.1747647462317214, 31.566756459059803, 5.847779976537782, 0.6537837486052448, 10.754956378719776, 67.97409665801109, 20.659254621518404, 15.402978752745794, 8.490029783524628, 25.72974709949544
4.0, 38.236292179008835, 12.315629806692128, 31.407236087410613, 31.043002215876104, 0.8693932827197405, 10.37632990274458, 41.61521074939733, 8.107702660838733, 19.348240230892742, 28.777876652622407, 34.822033978399965
3.0, 37.612582041363694, 4.085663939341025, 19.08953081572204, 20.8715976822173, 0.0, 21.347688813337346, 44.54489905297103, 7.628206296355111, 16.533112028290276, 31.561909777713215, 44.102163378775586
4.0, 16.340828742171094, 0.9224438180108208, 15.286989424662849, 7.682987522366129, 0.5737995665950287, 4.276652437646676, 41.41414297951383, 15.021060742931375, 28.550793447531994, 13.90745314543077, 9.222429848497327
3.0, 12.96635304827613, 1.0296239142428338, 10.12786569949606, 3.763730729580168, 0.8380951245418298, 3.764307490367632, 31.76970124441039, 16.29617938858763, 30.309222904086933, 14.513202818538428, 14.43949006746804
3.0, 27.801438283196262, 12.067399797309548, 3.1220929237126107, 10.824613999123128, 3.0220110507338176, 0.9042757095557492, 29.505280426394812, 21.961206840446, 38.00433416404812, 26.635188144704347, 38.78586560129184
5.0, 39.51814413176867, 10.36603060631404, 25.871723386162458, 7.900724010854238, 26.936725060087497, 10.55869217083832, 56.04950926032339, 13.495601715057782, 15.717954274569294, 21.59341856748511, 37.461753034846566
5.0, 17.048134196259745, 5.686356994199176, 25.794659825703835, 28.181322652889527, 0.0, 6.475627492852287, 31.980589842128925, 17.539179750447115, 28.033648873609874, 15.841656980967604, 35.23330277446612
4.0, 8.21615197250034, 1.6183358690527214, 13.2655990503313, 5.723359125973149, 0.639873456081729, 3.83485658667349, 28.4751879068183, 17.823825193230363, 36.40373723145422, 9.28710228098213, 21.054949253828074
5.0, 39.56696516698671, 8.359243344676536, 37.970282903109826, 15.863658446990794, 0.0, 2.460773267095674, 69.92900299877421, 9.884641017163595, 9.4472660290192, 17.341093999709432, 16.99939377328201
5.0, 24.511071811378685, 16.33009621808802, 42.313168092501385, 20.716071619011508, 0.4625172264069019, 12.11661889975829, 36.84126601867398, 27.52044896609715, 32.56735192427035, 14.871694755193957, 38.052216507999084
